,SalesOrderID,TotalDue,NumberofItems,OnlineOrderFlag
16461,60120,1308.8283,4,online
16462,60121,673.4423,5,online
16463,60122,858.9607,2,online
16464,60123,2650.3204,4,online
16465,60124,2598.9158,3,online
16466,60125,5.514,1,online
16467,60126,87.2729,2,online
16468,60127,659.6408,3,online
16469,60128,859.0712,2,online
16470,60129,891.4698,4,online
16471,60130,9.934,1,online
16472,60131,30.6859,3,online
16473,60132,34.5534,3,online
16474,60133,76.2119,3,online
16475,60134,34.5534,3,online
16476,60135,5.514,1,online
16477,60136,98.8533,4,online
16478,60137,91.262,2,online
16479,60138,71.7919,3,online
16480,60139,79.0959,3,online
16481,60140,33.139,1,online
16482,60141,11.039,1,online
16483,60142,76.2119,3,online
16484,60143,55.2169,3,online
16485,60144,146.9319,3,online
16486,60145,87.2729,2,online
16487,60146,5.514,1,online
16488,60147,8.0444,2,online
16489,60148,44.1779,2,online
16490,60149,94.4554,2,online
16491,60150,34.5534,3,online
16492,60151,4.409,1,online
16493,60152,59.9463,4,online
16494,60153,98.3119,3,online
16495,60154,26.2769,2,online
16496,60155,44.1779,2,online
16497,60156,55.5042,4,online
16498,60157,35.3269,2,online
16499,60158,24.2879,1,online
16500,60159,24.2879,1,online
16501,60160,2590.4073,3,online
16502,60161,2626.5408,3,online
16503,60162,830.2307,2,online
16504,60163,1342.4093,1,online
16505,60164,2808.7332,3,online
16506,60165,1297.8004,2,online
16507,60166,1297.8004,2,online
16508,60167,1293.3804,2,online
16509,60168,2634.3974,1,online
16510,60169,1381.0732,2,online
16511,60170,2673.0613,2,online
16512,60171,2694.0563,2,online
16513,60172,622.9659,3,online
16514,60173,635.3529,2,online
16515,60174,1297.8004,2,online
16516,60175,1276.8054,2,online
16517,60176,1276.8054,2,online
16518,60177,1909.7384,3,online
16519,60178,913.2383,3,online
16520,60179,9.934,1,online
16521,60180,66.2779,2,online
16522,60181,35.3269,2,online
16523,60182,24.2879,1,online
16524,60183,38.675,1,online
16525,60184,23.7465,1,online
16526,60185,54.1119,3,online
16527,60186,2.5305,1,online
16528,60187,15.4479,2,online
16529,60188,1918.2579,2,online
16530,60189,1939.2529,2,online
16531,60190,1895.0419,3,online
16532,60191,624.314,1,online
16533,60192,623.5073,3,online
16534,60193,888.9394,3,online
16535,60194,2612.1758,4,online
16536,60195,59.659,1,online
16537,60196,69.5929,2,online
16538,60197,2.5305,1,online
16539,60198,2.5305,1,online
16540,60199,210.2484,4,online
16541,60200,64.6094,3,online
16542,60201,26.2769,2,online
16543,60202,42.9624,3,online
16544,60203,38.6529,2,online
16545,60204,51.7472,4,online
16546,60205,35.6694,2,online
16547,60206,55.2169,3,online
16548,60207,146.9319,3,online
16549,60208,77.339,1,online
16550,60209,132.5779,2,online
16551,60210,66.2779,2,online
16552,60211,87.2729,2,online
16553,60212,60.7529,2,online
16554,60213,60.7529,2,online
16555,60214,66.2779,2,online
16556,60215,8.0444,2,online
16557,60216,54.1119,3,online
16558,60217,59.659,1,online
16559,60218,6.9394,2,online
16560,60219,46.3327,3,online
16561,60220,30.6859,3,online
16562,60221,44.1779,2,online
16563,60222,32.5754,2,online
16564,60223,8.0444,2,online
16565,60224,145.2633,4,online
16566,60225,82.8529,3,online
16567,60226,46.7194,3,online
16568,60227,9.934,1,online
16569,60228,1950.2808,4,online
16570,60229,752.4387,5,online
16571,60230,987.2844,3,online
16572,60231,2574.6279,2,online
16573,60232,2725.2173,6,online
16574,60233,2659.6577,7,online
16575,60234,2535.964,1,online
16576,60235,860.3751,4,online
16577,60236,1429.1297,3,online
16578,60237,2715.3497,3,online
16579,60238,2738.5657,2,online
16580,60239,2715.3497,3,online
16581,60240,2649.8453,3,online
16582,60241,2694.0563,2,online
16583,60242,2634.3974,1,online
16584,60243,2649.8453,3,online
16585,60244,1297.8004,2,online
16586,60245,1879.594,1,online
16587,60246,1939.2529,2,online
16588,60247,1238.1415,1,online
16589,60248,635.3529,2,online
16590,60249,2604.4408,4,online
16591,60250,2626.5408,3,online
16592,60251,2607.2033,4,online
16593,60252,132.6,1,online
16594,60253,30.1444,2,online
16595,60254,106.0137,5,online
16596,60255,5.514,1,online
16597,60256,2538.4944,2,online
16598,60257,1944.7669,3,online
16599,60258,691.1444,3,online
16600,60259,635.3529,2,online
16601,60260,2748.4997,3,online
16602,60261,2784.9426,5,online
16603,60262,905.5254,2,online
16604,60263,899.9894,3,online
16605,60264,55.239,1,online
16606,60265,70.1344,3,online
16607,60266,32.034,1,online
16608,60267,83.4054,2,online
16609,60268,44.1779,2,online
16610,60269,54.6754,2,online
16611,60270,71.7919,3,online
16612,60271,77.3169,3,online
16613,60272,76.2119,3,online
16614,60273,77.339,1,online
16615,60274,77.339,1,online
16616,60275,5.514,1,online
16617,60276,15.4479,2,online
16618,60277,5.514,1,online
16619,60278,44.1779,2,online
16620,60279,72.8858,3,online
16621,60280,96.0798,4,online
16622,60281,55.2169,3,online
16623,60282,26.2769,2,online
16624,60283,82.8529,3,online
16625,60284,46.7194,3,online
16626,60285,1918.2579,2,online
16627,60286,596.689,1,online
16628,60287,615.7723,4,online
16629,60288,937.5594,3,online
16630,60289,643.3973,4,online
16631,60290,2615.4687,5,online
16632,60291,2563.589,1,online
16633,60292,2582.6834,4,online
16634,60293,2646.4419,4,online
16635,60294,868.8947,3,online
16636,60295,2738.5657,2,online
16637,60296,1276.8054,2,online
16638,60297,1276.8054,2,online
16639,60298,632.3473,4,online
16640,60299,929.6476,5,online
16641,60300,1381.0732,2,online
16642,60301,879.9557,2,online
16643,60302,2703.9903,3,online
16644,60303,2688.5092,4,online
16645,60304,2659.7792,4,online
16646,60305,622.0708,4,online
16647,60306,624.8444,3,online
16648,60307,663.5083,4,online
16649,60308,606.6229,2,online
16650,60309,1303.3144,3,online
16651,60310,1303.8669,3,online
16652,60311,1895.0419,3,online
16653,60312,1297.8004,2,online
16654,60313,2644.3313,2,online
16655,60314,2688.5092,4,online
16656,60315,2673.0613,2,online
16657,60316,1381.0732,2,online
16658,60317,830.2307,2,online
16659,60318,2612.1869,3,online
16660,60319,2547.0029,2,online
16661,60320,2596.7279,2,online
16662,60321,2696.189,2,online
16663,60322,2628.7398,5,online
16664,60323,2630.4194,3,online
16665,60324,54.1119,3,online
16666,60325,92.7869,3,online
16667,60326,117.0748,4,online
16668,60327,95.5383,4,online
16669,60328,47.4377,3,online
16670,60329,180.104,2,online
16671,60330,4.409,1,online
16672,60331,182.6344,3,online
16673,60332,183.7394,3,online
16674,60333,668.4808,4,online
16675,60334,697.1887,5,online
16676,60335,2715.3497,3,online
16677,60336,2820.8661,4,online
16678,60337,2.5305,1,online
16679,60338,33.1279,2,online
16680,60339,76.2119,3,online
16681,60340,33.6804,2,online
16682,60341,26.2769,2,online
16683,60342,216.127,3,online
16684,60343,16.5529,2,online
16685,60344,104.4004,2,online
16686,60345,65.1729,2,online
16687,60346,71.2394,3,online
16688,60347,8.0444,2,online
16689,60348,83.9469,2,online
16690,60349,42.9624,3,online
16691,60350,59.0844,3,online
16692,60351,27.614,1,online
16693,60352,5.514,1,online
16694,60353,132.5558,4,online
16695,60354,6.9394,2,online
16696,60355,6.9394,2,online
16697,60356,32.034,1,online
16698,60357,201.9719,3,online
16699,60358,1928.1919,3,online
16700,60359,2562.7823,3,online
16701,60360,2598.9158,3,online
16702,60361,2563.589,1,online
16703,60362,2597.8108,3,online
16704,60363,2574.6279,2,online
16705,60364,2598.9158,3,online
16706,60365,2646.4419,4,online
16707,60366,1914.1473,4,online
16708,60367,1307.7344,3,online
16709,60368,612.1369,3,online
16710,60369,1297.8004,2,online
16711,60370,2646.4419,4,online
16712,60371,2728.3003,3,online
16713,60372,1303.8669,3,online
16714,60373,1907.2079,2,online
16715,60374,1329.8233,4,online
16716,60375,1303.3144,3,online
16717,60376,2682.9953,3,online
16718,60377,1564.4369,5,online
16719,60378,820.2968,1,online
16720,60379,820.2968,1,online
16721,60380,2682.9953,3,online
16722,60381,627.3748,4,online
16723,60382,44.4542,3,online
16724,60383,43.0729,2,online
16725,60384,40.8408,3,online
16726,60385,24.2879,1,online
16727,60386,5.514,1,online
16728,60387,53.0069,3,online
16729,60388,38.664,1,online
16730,60389,64.6094,3,online
16731,60390,40.432,2,online
16732,60391,1889.5279,2,online
16733,60392,1928.1919,3,online
16734,60393,2709.8357,2,online
16735,60394,9.934,1,online
16736,60395,4.409,1,online
16737,60396,38.9292,3,online
16738,60397,98.8533,4,online
16739,60398,41.1834,3,online
16740,60399,5.514,1,online
16741,60400,8.0444,2,online
16742,60401,40.8408,3,online
16743,60402,33.0727,2,online
16744,60403,24.2879,1,online
16745,60404,147.5065,2,online
16746,60405,44.189,2,online
16747,60406,38.675,1,online
16748,60407,159.6394,3,online
16749,60408,26.2769,2,online
16750,60409,43.0729,2,online
16751,60410,23.7465,1,online
16752,60411,99.4169,3,online
16753,60412,44.1779,2,online
16754,60413,44.189,2,online
16755,60414,2742.8642,4,online
16756,60415,1950.2808,4,online
16757,60416,620.9769,2,online
16758,60417,802.5284,4,online
16759,60418,2630.4194,3,online
16760,60419,2566.1194,2,online
16761,60420,2574.6279,2,online
16762,60421,2646.4419,4,online
16763,60422,2577.1694,3,online
16764,60423,830.2307,2,online
16765,60424,1381.0732,2,online
16766,60425,1352.3432,2,online
16767,60426,2784.8984,5,online
16768,60427,1918.2579,2,online
16769,60428,2738.5657,2,online
16770,60429,2738.5657,2,online
16771,60430,1297.8004,2,online
16772,60431,1268.2859,3,online
16773,60432,1238.1415,1,online
16774,60433,662.4144,3,online
16775,60434,2673.0613,2,online
16776,60435,657.4419,3,online
16777,60436,1397.6482,2,online
16778,60437,2673.0613,2,online
16779,60438,2710.6092,4,online
16780,60439,2634.3974,1,online
16781,60440,615.4077,3,online
16782,60441,596.689,1,online
16783,60442,596.689,1,online
16784,60443,1238.1415,1,online
16785,60444,1303.8669,3,online
16786,60445,1276.8054,2,online
16787,60446,1359.1058,4,online
16788,60447,612.1369,3,online
16789,60448,612.1369,3,online
16790,60449,2682.9953,3,online
16791,60450,927.6254,2,online
16792,60451,2673.0613,2,online
16793,60452,2673.0613,2,online
16794,60453,2591.1808,4,online
16795,60454,2574.6279,2,online
16796,60455,2629.8669,3,online
16797,60456,2563.589,1,online
16798,60457,2538.4944,2,online
16799,60458,8.7848,1,online
16800,60459,71.7919,3,online
16801,60460,71.7919,3,online
16802,60461,87.2729,2,online
16803,60462,5.514,1,online
16804,60463,6.9394,2,online
16805,60464,2.5305,1,online
16806,60465,59.659,1,online
16807,60466,2836.314,6,online
16808,60467,883.4254,2,online
16809,60468,927.6033,4,online
16810,60469,59.6479,2,online
16811,60470,30.6859,3,online
16812,60471,66.8194,3,online
16813,60472,106.1574,4,online
16814,60473,36.023,1,online
16815,60474,38.6529,2,online
16816,60475,11.039,1,online
16817,60476,77.3169,3,online
16818,60477,132.5779,2,online
16819,60478,77.339,1,online
16820,60479,136.9979,2,online
16821,60480,44.1779,2,online
16822,60481,44.1779,2,online
16823,60482,24.2879,1,online
16824,60483,5.514,1,online
16825,60484,67.9023,4,online
16826,60485,41.9569,3,online
16827,60486,77.339,2,online
16828,60487,30.6859,3,online
16829,60488,60.7529,2,online
16830,60489,126.4783,4,online
16831,60490,65.1729,2,online
16832,60491,1950.2808,4,online
16833,60492,2562.4508,4,online
16834,60493,2576.8048,4,online
16835,60494,2701.6808,5,online
16836,60495,2598.9158,3,online
16837,60496,2640.9058,4,online
16838,60497,2650.3094,4,online
16839,60498,2602.264,2,online
16840,60499,858.9607,2,online
16841,60500,1879.594,1,online
16842,60501,2778.9977,4,online
16843,60502,2699.9018,1,online
16844,60503,650.8008,4,online
16845,60504,1276.8054,2,online
16846,60505,2590.4073,3,online
16847,60506,596.689,1,online
16848,60507,2644.3313,2,online
16849,60508,2644.3313,2,online
16850,60509,620.4354,2,online
16851,60510,671.7958,4,online
16852,60511,677.3098,5,online
16853,60512,1238.1415,1,online
16854,60513,1293.3804,2,online
16855,60514,1270.1644,3,online
16856,60515,596.689,1,online
16857,60516,671.7958,4,online
16858,60517,2743.7482,5,online
16859,60518,2673.0613,2,online
16860,60519,2584.5619,3,online
16861,60520,2535.964,1,online
16862,60521,2650.8398,5,online
16863,60522,132.6,1,online
16864,60523,30.1444,2,online
16865,60524,30.1444,2,online
16866,60525,14.2987,2,online
16867,60526,65.1729,2,online
16868,60527,9.934,1,online
16869,60528,2547.0029,2,online
16870,60529,1934.8329,2,online
16871,60530,657.3866,3,online
16872,60531,2.5305,1,online
16873,60532,74.687,2,online
16874,60533,33.139,1,online
16875,60534,142.4898,5,online
16876,60535,76.2119,3,online
16877,60536,82.2783,4,online
16878,60537,77.339,1,online
16879,60538,86.1458,4,online
16880,60539,93.3394,3,online
16881,60540,85.0519,2,online
16882,60541,82.8529,2,online
16883,60542,86.1458,4,online
16884,60543,43.0729,2,online
16885,60544,44.1779,2,online
16886,60545,44.189,2,online
16887,60546,44.189,2,online
16888,60547,79.5269,2,online
16889,60548,2547.0029,2,online
16890,60549,2602.2529,2,online
16891,60550,2616.5516,4,online
16892,60551,2562.7823,3,online
16893,60552,1286.7394,3,online
16894,60553,651.3644,3,online
16895,60554,606.6229,2,online
16896,60555,1238.1415,1,online
16897,60556,1330.9283,4,online
16898,60557,1906.6554,2,online
16899,60558,650.8008,4,online
16900,60559,612.1369,3,online
16901,60560,2673.0613,2,online
16902,60561,2673.0613,2,online
16903,60562,2618.8058,4,online
16904,60563,9.934,1,online
16905,60564,55.239,1,online
16906,60565,82.3004,2,online
16907,60566,38.664,1,online
16908,60567,34.5534,3,online
16909,60568,77.339,1,online
16910,60569,132.6,1,online
16911,60570,1918.2579,2,online
16912,60571,1895.0419,3,online
16913,60572,1928.1919,3,online
16914,60573,632.3473,4,online
16915,60574,913.2383,3,online
16916,60575,108.8315,2,online
16917,60576,69.5929,2,online
16918,60577,70.6869,3,online
16919,60578,52.9958,4,online
16920,60579,36.023,1,online
16921,60580,33.139,1,online
16922,60581,104.3783,4,online
16923,60582,81.7258,4,online
16924,60583,11.039,1,online
16925,60584,26.4869,3,online
16926,60585,132.5779,2,online
16927,60586,77.339,1,online
16928,60587,5.514,1,online
16929,60588,5.514,1,online
16930,60589,15.4479,2,online
16931,60590,136.9979,2,online
16932,60591,87.2729,2,online
16933,60592,183.7394,3,online
16934,60593,44.1779,2,online
16935,60594,83.9469,2,online
16936,60595,85.0408,3,online
16937,60596,96.0798,4,online
16938,60597,26.2769,2,online
16939,60598,4.409,1,online
16940,60599,43.0729,2,online
16941,60600,66.2779,2,online
16942,60601,85.0298,5,online
16943,60602,62.9519,2,online
16944,60603,859.0712,2,online
16945,60604,2613.5792,4,online
16946,60605,2560.2519,2,online
16947,60606,858.9607,2,online
16948,60607,1879.594,1,online
16949,60608,1879.594,1,online
16950,60609,2709.8357,2,online
16951,60610,1238.1415,1,online
16952,60611,615.4077,3,online
16953,60612,2673.0613,2,online
16954,60613,2742.6542,4,online
16955,60614,2596.7279,2,online
16956,60615,858.9607,2,online
16957,60616,596.689,1,online
16958,60617,631.7506,4,online
16959,60618,1238.1415,1,online
16960,60619,1293.3804,2,online
16961,60620,1238.1415,1,online
16962,60621,1272.6948,4,online
16963,60622,622.9659,3,online
16964,60623,612.1369,3,online
16965,60624,2709.5042,4,online
16966,60625,2676.9067,4,online
16967,60626,2649.8453,3,online
16968,60627,901.4701,5,online
16969,60628,2634.3974,1,online
16970,60629,2644.3313,2,online
16971,60630,2694.0563,2,online
16972,60631,2584.5619,3,online
16973,60632,2547.0029,2,online
16974,60633,2591.1808,4,online
16975,60634,2547.0029,2,online
16976,60635,9.934,1,online
16977,60636,9.934,1,online
16978,60637,34.5534,3,online
16979,60638,65.7254,2,online
16980,60639,30.1444,2,online
16981,60640,27.614,1,online
16982,60641,32.0229,2,online
16983,60642,24.2879,1,online
16984,60643,33.6804,2,online
16985,60644,5.514,1,online
16986,60645,77.339,1,online
16987,60646,15.7242,3,online
16988,60647,8.0444,2,online
16989,60648,16.5529,2,online
16990,60649,1939.2529,2,online
16991,60650,679.5308,4,online
16992,60651,751.8752,6,online
16993,60652,2.5305,1,online
16994,60653,36.023,1,online
16995,60654,79.0959,3,online
16996,60655,79.0959,3,online
16997,60656,33.139,1,online
16998,60657,16.5529,2,online
16999,60658,25.3377,3,online
17000,60659,19.0834,3,online
17001,60660,44.1779,2,online
17002,60661,44.1779,2,online
17003,60662,106.5662,5,online
17004,60663,35.6584,3,online
17005,60664,112.1133,3,online
17006,60665,38.675,1,online
17007,60666,44.189,2,online
17008,60667,70.6869,3,online
17009,60668,43.0729,2,online
17010,60669,76.2119,3,online
17011,60670,44.1779,2,online
17012,60671,46.7194,3,online
17013,60672,109.9144,4,online
17014,60673,62.9629,2,online
17015,60674,55.5042,4,online
17016,60675,107.1408,4,online
17017,60676,26.8184,2,online
17018,60677,35.6031,3,online
17019,60678,55.239,1,online
17020,60679,835.6673,5,online
17021,60680,2576.8048,4,online
17022,60681,2535.964,1,online
17023,60682,2582.6723,4,online
17024,60683,2699.9018,1,online
17025,60684,1961.8944,3,online
17026,60685,2735.9248,2,online
17027,60686,2776.1136,4,online
17028,60687,1297.8004,2,online
17029,60688,835.7447,3,online
17030,60689,857.8447,3,online
17031,60690,1352.3432,2,online
17032,60691,2644.3313,2,online
17033,60692,690.5698,5,online
17034,60693,718.7473,5,online
17035,60694,1308.8283,4,online
17036,60695,1972.3808,4,online
17037,60696,1939.2529,2,online
17038,60697,927.6254,2,online
17039,60698,2602.2529,2,online
17040,60699,76.2119,3,online
17041,60700,65.1729,2,online
17042,60701,103.2954,3,online
17043,60702,905.5254,2,online
17044,60703,927.6033,4,online
17045,60704,43.0729,2,online
17046,60705,43.0729,2,online
17047,60706,71.7919,3,online
17048,60707,23.7465,1,online
17049,60708,76.2119,3,online
17050,60709,35.6694,2,online
17051,60710,30.1444,2,online
17052,60711,38.6529,2,online
17053,60712,16.5529,2,online
17054,60713,77.339,1,online
17055,60714,25.3377,3,online
17056,60715,15.4479,2,online
17057,60716,8.0444,2,online
