,SalesOrderID,OrderDate,ShipDate
19474,63133,2013-12-31,2014-01-07
19475,63134,2013-12-31,2014-01-07
19476,63135,2013-12-31,2014-01-07
19477,63136,2013-12-31,2014-01-07
19478,63137,2013-12-31,2014-01-07
19479,63138,2013-12-31,2014-01-07
19480,63139,2013-12-31,2014-01-07
19481,63140,2013-12-31,2014-01-07
19482,63141,2013-12-31,2014-01-07
19483,63142,2013-12-31,2014-01-07
19484,63143,2013-12-31,2014-01-07
19485,63144,2013-12-31,2014-01-07
19486,63145,2013-12-31,2014-01-07
19487,63146,2013-12-31,2014-01-07
19488,63147,2013-12-31,2014-01-07
19489,63148,2013-12-31,2014-01-07
19490,63149,2013-12-31,2014-01-07
19491,63150,2013-12-31,2014-01-07
19492,63151,2013-12-31,2014-01-07
19493,63152,2013-12-31,2014-01-07
19494,63153,2013-12-31,2014-01-07
19495,63154,2013-12-31,2014-01-07
19496,63155,2013-12-31,2014-01-07
19497,63156,2013-12-31,2014-01-07
19498,63157,2013-12-31,2014-01-07
19499,63158,2013-12-31,2014-01-07
19500,63159,2013-12-31,2014-01-07
19501,63160,2013-12-31,2014-01-07
19502,63161,2013-12-31,2014-01-07
19503,63162,2013-12-31,2014-01-07
19504,63163,2013-12-31,2014-01-07
19505,63164,2013-12-31,2014-01-07
19506,63165,2013-12-31,2014-01-07
19507,63166,2013-12-31,2014-01-07
19508,63167,2013-12-31,2014-01-07
19509,63168,2013-12-31,2014-01-07
19510,63169,2013-12-31,2014-01-07
19511,63170,2013-12-31,2014-01-07
19512,63171,2013-12-31,2014-01-07
19513,63172,2013-12-31,2014-01-07
19514,63173,2013-12-31,2014-01-07
19515,63174,2013-12-31,2014-01-07
19516,63175,2013-12-31,2014-01-07
19517,63176,2013-12-31,2014-01-07
19518,63177,2013-12-31,2014-01-07
19519,63178,2013-12-31,2014-01-07
19520,63179,2013-12-31,2014-01-07
19521,63180,2013-12-31,2014-01-07
19522,63181,2013-12-31,2014-01-07
19523,63182,2013-12-31,2014-01-07
19524,63183,2013-12-31,2014-01-07
19525,63184,2013-12-31,2014-01-07
19526,63185,2013-12-31,2014-01-07
19527,63186,2013-12-31,2014-01-07
19528,63187,2013-12-31,2014-01-07
19529,63188,2013-12-31,2014-01-07
19530,63189,2013-12-31,2014-01-07
19531,63190,2013-12-31,2014-01-07
19532,63191,2013-12-31,2014-01-07
19533,63192,2013-12-31,2014-01-07
19534,63193,2013-12-31,2014-01-07
19535,63194,2013-12-31,2014-01-07
19536,63195,2013-12-31,2014-01-07
19537,63196,2013-12-31,2014-01-07
19538,63197,2013-12-31,2014-01-07
19539,63198,2013-12-31,2014-01-07
19540,63199,2013-12-31,2014-01-07
19541,63200,2013-12-31,2014-01-07
19542,63201,2013-12-31,2014-01-07
19543,63202,2013-12-31,2014-01-07
19544,63203,2013-12-31,2014-01-07
19545,63204,2013-12-31,2014-01-07
19546,63205,2013-12-31,2014-01-07
19547,63206,2013-12-31,2014-01-07
19548,63207,2013-12-31,2014-01-07
19549,63208,2013-12-31,2014-01-07
19550,63209,2013-12-31,2014-01-07
19551,63210,2013-12-31,2014-01-07
19552,63211,2013-12-31,2014-01-07
19553,63212,2013-12-31,2014-01-07
19554,63213,2013-12-31,2014-01-07
19555,63214,2013-12-31,2014-01-07
19556,63215,2013-12-31,2014-01-07
19557,63216,2013-12-31,2014-01-07
19558,63217,2013-12-31,2014-01-07
19559,63218,2013-12-31,2014-01-07
19560,63219,2013-12-31,2014-01-07
19561,63220,2013-12-31,2014-01-07
19562,63221,2013-12-31,2014-01-07
19563,63222,2013-12-31,2014-01-07
19564,63223,2013-12-31,2014-01-07
19565,63224,2013-12-31,2014-01-07
19566,63225,2013-12-31,2014-01-07
19567,63226,2013-12-31,2014-01-07
19568,63227,2013-12-31,2014-01-07
19569,63228,2013-12-31,2014-01-07
19570,63229,2013-12-31,2014-01-07
19571,63230,2013-12-31,2014-01-07
19572,63231,2013-12-31,2014-01-07
19573,63232,2013-12-31,2014-01-07
19574,63233,2013-12-31,2014-01-07
19575,63234,2013-12-31,2014-01-07
19576,63235,2013-12-31,2014-01-07
19577,63236,2013-12-31,2014-01-07
19578,63237,2013-12-31,2014-01-07
19579,63238,2013-12-31,2014-01-07
19580,63239,2013-12-31,2014-01-07
19581,63240,2013-12-31,2014-01-07
19582,63241,2013-12-31,2014-01-07
19583,63242,2013-12-31,2014-01-07
19584,63243,2013-12-31,2014-01-07
19585,63244,2013-12-31,2014-01-07
19586,63245,2013-12-31,2014-01-07
19587,63246,2013-12-31,2014-01-07
19588,63247,2013-12-31,2014-01-07
19589,63248,2013-12-31,2014-01-07
19590,63249,2013-12-31,2014-01-07
19591,63250,2013-12-31,2014-01-07
19592,63251,2013-12-31,2014-01-07
19593,63252,2013-12-31,2014-01-07
19594,63253,2013-12-31,2014-01-07
19595,63254,2013-12-31,2014-01-07
19596,63255,2013-12-31,2014-01-07
19597,63256,2013-12-31,2014-01-07
19598,63257,2013-12-31,2014-01-07
19599,63258,2013-12-31,2014-01-07
19600,63259,2013-12-31,2014-01-07
19601,63260,2013-12-31,2014-01-07
19602,63261,2013-12-31,2014-01-07
19603,63262,2013-12-31,2014-01-07
19604,63263,2013-12-31,2014-01-07
19605,63264,2013-12-31,2014-01-07
19606,63265,2013-12-31,2014-01-07
19607,63266,2013-12-31,2014-01-07
19608,63267,2013-12-31,2014-01-07
19609,63268,2013-12-31,2014-01-07
19610,63269,2013-12-31,2014-01-07
19611,63270,2013-12-31,2014-01-07
19612,63271,2013-12-31,2014-01-07
19613,63272,2013-12-31,2014-01-07
19614,63273,2013-12-31,2014-01-07
19615,63274,2013-12-31,2014-01-07
19616,63275,2013-12-31,2014-01-07
19617,63276,2013-12-31,2014-01-07
19618,63277,2013-12-31,2014-01-07
19619,63278,2013-12-31,2014-01-07
19620,63279,2013-12-31,2014-01-07
19621,63280,2013-12-31,2014-01-07
19622,63281,2013-12-31,2014-01-07
19623,63282,2013-12-31,2014-01-07
19624,63283,2013-12-31,2014-01-07
19625,63284,2013-12-31,2014-01-07
19626,63285,2013-12-31,2014-01-07
19627,63286,2013-12-31,2014-01-07
19628,63287,2013-12-31,2014-01-07
19629,63288,2013-12-31,2014-01-07
19630,63289,2013-12-31,2014-01-07
19631,63290,2013-12-31,2014-01-07
19632,63291,2013-12-31,2014-01-07
19633,63292,2013-12-31,2014-01-07
19634,63293,2013-12-31,2014-01-07
19635,63294,2013-12-31,2014-01-07
19636,63295,2013-12-31,2014-01-07
19637,63296,2013-12-31,2014-01-07
19638,63297,2013-12-31,2014-01-07
19639,63298,2013-12-31,2014-01-07
19640,63299,2013-12-31,2014-01-07
19641,63300,2013-12-31,2014-01-07
19642,63301,2013-12-31,2014-01-07
19643,63302,2013-12-31,2014-01-07
19644,63303,2013-12-31,2014-01-07
19645,63304,2013-12-31,2014-01-07
19646,63305,2013-12-31,2014-01-07
19647,63306,2013-12-31,2014-01-07
19648,63307,2013-12-31,2014-01-07
19649,63308,2013-12-31,2014-01-07
19650,63309,2013-12-31,2014-01-07
19651,63310,2013-12-31,2014-01-07
19652,63311,2013-12-31,2014-01-07
19653,63312,2013-12-31,2014-01-07
19654,63313,2013-12-31,2014-01-07
19655,63314,2013-12-31,2014-01-07
19656,63315,2013-12-31,2014-01-07
19657,63316,2013-12-31,2014-01-07
19658,63317,2013-12-31,2014-01-07
19659,63318,2013-12-31,2014-01-07
19660,63319,2013-12-31,2014-01-07
19661,63320,2013-12-31,2014-01-07
19662,63321,2013-12-31,2014-01-07
19663,63322,2013-12-31,2014-01-07
19664,63323,2013-12-31,2014-01-07
19665,63324,2013-12-31,2014-01-07
19666,63325,2013-12-31,2014-01-07
19667,63326,2013-12-31,2014-01-07
19668,63327,2013-12-31,2014-01-07
19669,63328,2013-12-31,2014-01-07
19670,63329,2013-12-31,2014-01-07
19671,63330,2013-12-31,2014-01-07
19672,63331,2013-12-31,2014-01-07
19673,63332,2013-12-31,2014-01-07
19674,63333,2013-12-31,2014-01-07
19675,63334,2013-12-31,2014-01-07
19676,63335,2013-12-31,2014-01-07
19677,63336,2013-12-31,2014-01-07
19678,63337,2013-12-31,2014-01-07
19679,63338,2013-12-31,2014-01-07
19680,63339,2013-12-31,2014-01-07
19681,63340,2013-12-31,2014-01-07
19682,63341,2013-12-31,2014-01-07
19683,63342,2013-12-31,2014-01-07
19684,63343,2013-12-31,2014-01-07
19685,63344,2013-12-31,2014-01-07
19686,63345,2013-12-31,2014-01-07
19687,63346,2013-12-31,2014-01-07
19688,63347,2013-12-31,2014-01-07
19689,63348,2013-12-31,2014-01-07
19690,63349,2013-12-31,2014-01-07
19691,63350,2013-12-31,2014-01-07
19692,63351,2013-12-31,2014-01-07
19693,63352,2013-12-31,2014-01-07
19694,63353,2013-12-31,2014-01-07
19695,63354,2013-12-31,2014-01-07
19696,63355,2013-12-31,2014-01-07
19697,63356,2013-12-31,2014-01-07
19698,63357,2013-12-31,2014-01-07
19699,63358,2013-12-31,2014-01-07
19700,63359,2013-12-31,2014-01-07
19701,63360,2013-12-31,2014-01-07
19702,63361,2013-12-31,2014-01-07
19703,63362,2013-12-31,2014-01-07
19704,63363,2014-01-01,2014-01-08
19705,63364,2014-01-01,2014-01-08
19706,63365,2014-01-01,2014-01-08
19707,63366,2014-01-01,2014-01-08
19708,63367,2014-01-01,2014-01-08
19709,63368,2014-01-01,2014-01-08
19710,63369,2014-01-01,2014-01-08
19711,63370,2014-01-01,2014-01-08
19712,63371,2014-01-01,2014-01-08
19713,63372,2014-01-01,2014-01-08
19714,63373,2014-01-01,2014-01-08
19715,63374,2014-01-01,2014-01-08
19716,63375,2014-01-01,2014-01-08
19717,63376,2014-01-01,2014-01-08
19718,63377,2014-01-01,2014-01-08
19719,63378,2014-01-01,2014-01-08
19720,63379,2014-01-01,2014-01-08
19721,63380,2014-01-01,2014-01-08
19722,63381,2014-01-01,2014-01-08
19723,63382,2014-01-01,2014-01-08
19724,63383,2014-01-01,2014-01-08
19725,63384,2014-01-01,2014-01-08
19726,63385,2014-01-01,2014-01-08
19727,63386,2014-01-01,2014-01-08
19728,63387,2014-01-01,2014-01-08
19729,63388,2014-01-01,2014-01-08
19730,63389,2014-01-01,2014-01-08
19731,63390,2014-01-01,2014-01-08
19732,63391,2014-01-01,2014-01-08
19733,63392,2014-01-01,2014-01-08
19734,63393,2014-01-01,2014-01-08
19735,63394,2014-01-01,2014-01-08
19736,63395,2014-01-01,2014-01-08
19737,63396,2014-01-01,2014-01-08
19738,63397,2014-01-01,2014-01-08
19739,63398,2014-01-01,2014-01-08
19740,63399,2014-01-01,2014-01-08
19741,63400,2014-01-01,2014-01-08
19742,63401,2014-01-01,2014-01-08
19743,63402,2014-01-01,2014-01-08
19744,63403,2014-01-01,2014-01-08
19745,63404,2014-01-01,2014-01-08
19746,63405,2014-01-01,2014-01-08
19747,63406,2014-01-01,2014-01-08
19748,63407,2014-01-01,2014-01-08
19749,63408,2014-01-01,2014-01-08
19750,63409,2014-01-01,2014-01-08
19751,63410,2014-01-01,2014-01-08
19752,63411,2014-01-01,2014-01-08
19753,63412,2014-01-01,2014-01-08
19754,63413,2014-01-01,2014-01-08
19755,63414,2014-01-01,2014-01-08
19756,63415,2014-01-01,2014-01-08
19757,63416,2014-01-01,2014-01-08
19758,63417,2014-01-01,2014-01-08
19759,63418,2014-01-01,2014-01-08
19760,63419,2014-01-01,2014-01-08
19761,63420,2014-01-01,2014-01-08
19762,63421,2014-01-01,2014-01-08
19763,63422,2014-01-01,2014-01-08
19764,63423,2014-01-01,2014-01-08
19765,63424,2014-01-01,2014-01-08
19766,63425,2014-01-02,2014-01-09
19767,63426,2014-01-02,2014-01-09
19768,63427,2014-01-02,2014-01-09
19769,63428,2014-01-02,2014-01-09
19770,63429,2014-01-02,2014-01-09
19771,63430,2014-01-02,2014-01-09
19772,63431,2014-01-02,2014-01-09
19773,63432,2014-01-02,2014-01-09
19774,63433,2014-01-02,2014-01-09
19775,63434,2014-01-02,2014-01-09
19776,63435,2014-01-02,2014-01-09
19777,63436,2014-01-02,2014-01-09
19778,63437,2014-01-02,2014-01-09
19779,63438,2014-01-02,2014-01-09
19780,63439,2014-01-02,2014-01-09
19781,63440,2014-01-02,2014-01-09
19782,63441,2014-01-02,2014-01-09
19783,63442,2014-01-02,2014-01-09
19784,63443,2014-01-02,2014-01-09
19785,63444,2014-01-02,2014-01-09
19786,63445,2014-01-02,2014-01-09
19787,63446,2014-01-02,2014-01-09
19788,63447,2014-01-02,2014-01-09
19789,63448,2014-01-02,2014-01-09
19790,63449,2014-01-02,2014-01-09
19791,63450,2014-01-02,2014-01-09
19792,63451,2014-01-02,2014-01-09
19793,63452,2014-01-02,2014-01-09
19794,63453,2014-01-02,2014-01-09
19795,63454,2014-01-02,2014-01-09
19796,63455,2014-01-02,2014-01-09
19797,63456,2014-01-02,2014-01-09
19798,63457,2014-01-02,2014-01-09
19799,63458,2014-01-02,2014-01-09
19800,63459,2014-01-02,2014-01-09
19801,63460,2014-01-02,2014-01-09
19802,63461,2014-01-02,2014-01-09
19803,63462,2014-01-02,2014-01-09
19804,63463,2014-01-02,2014-01-09
19805,63464,2014-01-02,2014-01-09
19806,63465,2014-01-02,2014-01-09
19807,63466,2014-01-02,2014-01-09
19808,63467,2014-01-02,2014-01-09
19809,63468,2014-01-02,2014-01-09
19810,63469,2014-01-02,2014-01-09
19811,63470,2014-01-02,2014-01-09
19812,63471,2014-01-02,2014-01-09
19813,63472,2014-01-02,2014-01-09
19814,63473,2014-01-02,2014-01-09
19815,63474,2014-01-02,2014-01-09
19816,63475,2014-01-02,2014-01-09
19817,63476,2014-01-02,2014-01-09
19818,63477,2014-01-02,2014-01-09
19819,63478,2014-01-02,2014-01-09
19820,63479,2014-01-02,2014-01-09
19821,63480,2014-01-02,2014-01-09
19822,63481,2014-01-02,2014-01-09
19823,63482,2014-01-02,2014-01-09
19824,63483,2014-01-02,2014-01-09
19825,63484,2014-01-02,2014-01-09
19826,63485,2014-01-02,2014-01-09
19827,63486,2014-01-02,2014-01-09
19828,63487,2014-01-02,2014-01-09
19829,63488,2014-01-02,2014-01-09
19830,63489,2014-01-02,2014-01-09
19831,63490,2014-01-02,2014-01-09
19832,63491,2014-01-02,2014-01-09
19833,63492,2014-01-02,2014-01-09
19834,63493,2014-01-02,2014-01-09
19835,63494,2014-01-02,2014-01-09
19836,63495,2014-01-02,2014-01-09
19837,63496,2014-01-02,2014-01-09
19838,63497,2014-01-03,2014-01-10
19839,63498,2014-01-03,2014-01-10
19840,63499,2014-01-03,2014-01-10
19841,63500,2014-01-03,2014-01-10
19842,63501,2014-01-03,2014-01-10
19843,63502,2014-01-03,2014-01-10
19844,63503,2014-01-03,2014-01-10
19845,63504,2014-01-03,2014-01-10
19846,63505,2014-01-03,2014-01-10
19847,63506,2014-01-03,2014-01-10
19848,63507,2014-01-03,2014-01-10
19849,63508,2014-01-03,2014-01-10
19850,63509,2014-01-03,2014-01-10
19851,63510,2014-01-03,2014-01-10
19852,63511,2014-01-03,2014-01-10
19853,63512,2014-01-03,2014-01-10
19854,63513,2014-01-03,2014-01-10
19855,63514,2014-01-03,2014-01-10
19856,63515,2014-01-03,2014-01-10
19857,63516,2014-01-03,2014-01-10
19858,63517,2014-01-03,2014-01-10
19859,63518,2014-01-03,2014-01-10
19860,63519,2014-01-03,2014-01-10
19861,63520,2014-01-03,2014-01-10
19862,63521,2014-01-03,2014-01-10
19863,63522,2014-01-03,2014-01-10
19864,63523,2014-01-03,2014-01-10
19865,63524,2014-01-03,2014-01-10
19866,63525,2014-01-03,2014-01-10
19867,63526,2014-01-03,2014-01-10
19868,63527,2014-01-03,2014-01-10
19869,63528,2014-01-03,2014-01-10
19870,63529,2014-01-03,2014-01-10
19871,63530,2014-01-03,2014-01-10
19872,63531,2014-01-03,2014-01-10
19873,63532,2014-01-03,2014-01-10
19874,63533,2014-01-03,2014-01-10
19875,63534,2014-01-03,2014-01-10
19876,63535,2014-01-03,2014-01-10
19877,63536,2014-01-03,2014-01-10
19878,63537,2014-01-03,2014-01-10
19879,63538,2014-01-03,2014-01-10
19880,63539,2014-01-03,2014-01-10
19881,63540,2014-01-03,2014-01-10
19882,63541,2014-01-03,2014-01-10
19883,63542,2014-01-03,2014-01-10
19884,63543,2014-01-03,2014-01-10
19885,63544,2014-01-03,2014-01-10
19886,63545,2014-01-03,2014-01-10
19887,63546,2014-01-03,2014-01-10
19888,63547,2014-01-03,2014-01-10
19889,63548,2014-01-03,2014-01-10
19890,63549,2014-01-03,2014-01-10
19891,63550,2014-01-03,2014-01-10
19892,63551,2014-01-04,2014-01-11
19893,63552,2014-01-04,2014-01-11
19894,63553,2014-01-04,2014-01-11
19895,63554,2014-01-04,2014-01-11
19896,63555,2014-01-04,2014-01-11
19897,63556,2014-01-04,2014-01-11
19898,63557,2014-01-04,2014-01-11
19899,63558,2014-01-04,2014-01-11
19900,63559,2014-01-04,2014-01-11
19901,63560,2014-01-04,2014-01-11
19902,63561,2014-01-04,2014-01-11
19903,63562,2014-01-04,2014-01-11
19904,63563,2014-01-04,2014-01-11
19905,63564,2014-01-04,2014-01-11
19906,63565,2014-01-04,2014-01-11
19907,63566,2014-01-04,2014-01-11
19908,63567,2014-01-04,2014-01-11
19909,63568,2014-01-04,2014-01-11
19910,63569,2014-01-04,2014-01-11
19911,63570,2014-01-04,2014-01-11
19912,63571,2014-01-04,2014-01-11
19913,63572,2014-01-04,2014-01-11
19914,63573,2014-01-04,2014-01-11
19915,63574,2014-01-04,2014-01-11
19916,63575,2014-01-04,2014-01-11
19917,63576,2014-01-04,2014-01-11
19918,63577,2014-01-04,2014-01-11
19919,63578,2014-01-04,2014-01-11
19920,63579,2014-01-04,2014-01-11
19921,63580,2014-01-04,2014-01-11
19922,63581,2014-01-04,2014-01-11
19923,63582,2014-01-04,2014-01-11
19924,63583,2014-01-04,2014-01-11
19925,63584,2014-01-04,2014-01-11
19926,63585,2014-01-04,2014-01-11
19927,63586,2014-01-04,2014-01-11
19928,63587,2014-01-04,2014-01-11
19929,63588,2014-01-04,2014-01-11
19930,63589,2014-01-04,2014-01-11
19931,63590,2014-01-04,2014-01-11
19932,63591,2014-01-04,2014-01-11
19933,63592,2014-01-04,2014-01-11
19934,63593,2014-01-04,2014-01-11
19935,63594,2014-01-04,2014-01-11
19936,63595,2014-01-04,2014-01-11
19937,63596,2014-01-04,2014-01-11
19938,63597,2014-01-04,2014-01-11
19939,63598,2014-01-04,2014-01-11
19940,63599,2014-01-04,2014-01-11
19941,63600,2014-01-04,2014-01-11
19942,63601,2014-01-04,2014-01-11
19943,63602,2014-01-04,2014-01-11
19944,63603,2014-01-04,2014-01-11
19945,63604,2014-01-04,2014-01-11
19946,63605,2014-01-04,2014-01-11
19947,63606,2014-01-04,2014-01-11
19948,63607,2014-01-04,2014-01-11
19949,63608,2014-01-04,2014-01-11
19950,63609,2014-01-04,2014-01-11
19951,63610,2014-01-04,2014-01-11
19952,63611,2014-01-04,2014-01-11
19953,63612,2014-01-04,2014-01-11
19954,63613,2014-01-04,2014-01-11
19955,63614,2014-01-04,2014-01-11
19956,63615,2014-01-04,2014-01-11
19957,63616,2014-01-04,2014-01-11
19958,63617,2014-01-04,2014-01-11
19959,63618,2014-01-04,2014-01-11
19960,63619,2014-01-04,2014-01-11
19961,63620,2014-01-04,2014-01-11
19962,63621,2014-01-05,2014-01-12
19963,63622,2014-01-05,2014-01-12
19964,63623,2014-01-05,2014-01-12
19965,63624,2014-01-05,2014-01-12
19966,63625,2014-01-05,2014-01-12
19967,63626,2014-01-05,2014-01-12
19968,63627,2014-01-05,2014-01-12
19969,63628,2014-01-05,2014-01-12
19970,63629,2014-01-05,2014-01-12
19971,63630,2014-01-05,2014-01-12
19972,63631,2014-01-05,2014-01-12
19973,63632,2014-01-05,2014-01-12
19974,63633,2014-01-05,2014-01-12
19975,63634,2014-01-05,2014-01-12
19976,63635,2014-01-05,2014-01-12
19977,63636,2014-01-05,2014-01-12
19978,63637,2014-01-05,2014-01-12
19979,63638,2014-01-05,2014-01-12
19980,63639,2014-01-05,2014-01-12
19981,63640,2014-01-05,2014-01-12
19982,63641,2014-01-05,2014-01-12
19983,63642,2014-01-05,2014-01-12
19984,63643,2014-01-05,2014-01-12
19985,63644,2014-01-05,2014-01-12
19986,63645,2014-01-05,2014-01-12
19987,63646,2014-01-05,2014-01-12
19988,63647,2014-01-05,2014-01-12
19989,63648,2014-01-05,2014-01-12
19990,63649,2014-01-05,2014-01-12
19991,63650,2014-01-05,2014-01-12
19992,63651,2014-01-05,2014-01-12
19993,63652,2014-01-05,2014-01-12
19994,63653,2014-01-05,2014-01-12
19995,63654,2014-01-05,2014-01-12
19996,63655,2014-01-05,2014-01-12
19997,63656,2014-01-05,2014-01-12
19998,63657,2014-01-05,2014-01-12
19999,63658,2014-01-05,2014-01-12
20000,63659,2014-01-05,2014-01-12
20001,63660,2014-01-05,2014-01-12
20002,63661,2014-01-05,2014-01-12
20003,63662,2014-01-05,2014-01-12
20004,63663,2014-01-05,2014-01-12
20005,63664,2014-01-05,2014-01-12
20006,63665,2014-01-05,2014-01-12
20007,63666,2014-01-05,2014-01-12
20008,63667,2014-01-05,2014-01-12
20009,63668,2014-01-05,2014-01-12
20010,63669,2014-01-05,2014-01-12
20011,63670,2014-01-05,2014-01-12
20012,63671,2014-01-05,2014-01-12
20013,63672,2014-01-05,2014-01-12
20014,63673,2014-01-05,2014-01-12
20015,63674,2014-01-05,2014-01-12
20016,63675,2014-01-05,2014-01-12
20017,63676,2014-01-05,2014-01-12
20018,63677,2014-01-05,2014-01-12
20019,63678,2014-01-05,2014-01-12
20020,63679,2014-01-05,2014-01-12
20021,63680,2014-01-05,2014-01-12
20022,63681,2014-01-05,2014-01-12
20023,63682,2014-01-05,2014-01-12
20024,63683,2014-01-05,2014-01-12
20025,63684,2014-01-05,2014-01-12
20026,63685,2014-01-05,2014-01-12
20027,63686,2014-01-05,2014-01-12
20028,63687,2014-01-05,2014-01-12
20029,63688,2014-01-05,2014-01-12
20030,63689,2014-01-05,2014-01-12
20031,63690,2014-01-06,2014-01-13
20032,63691,2014-01-06,2014-01-13
20033,63692,2014-01-06,2014-01-13
20034,63693,2014-01-06,2014-01-13
20035,63694,2014-01-06,2014-01-13
20036,63695,2014-01-06,2014-01-13
20037,63696,2014-01-06,2014-01-13
20038,63697,2014-01-06,2014-01-13
20039,63698,2014-01-06,2014-01-13
20040,63699,2014-01-06,2014-01-13
20041,63700,2014-01-06,2014-01-13
20042,63701,2014-01-06,2014-01-13
20043,63702,2014-01-06,2014-01-13
20044,63703,2014-01-06,2014-01-13
20045,63704,2014-01-06,2014-01-13
20046,63705,2014-01-06,2014-01-13
20047,63706,2014-01-06,2014-01-13
20048,63707,2014-01-06,2014-01-13
20049,63708,2014-01-06,2014-01-13
20050,63709,2014-01-06,2014-01-13
20051,63710,2014-01-06,2014-01-13
20052,63711,2014-01-06,2014-01-13
20053,63712,2014-01-06,2014-01-13
20054,63713,2014-01-06,2014-01-13
20055,63714,2014-01-06,2014-01-13
20056,63715,2014-01-06,2014-01-13
20057,63716,2014-01-06,2014-01-13
20058,63717,2014-01-06,2014-01-13
20059,63718,2014-01-06,2014-01-13
20060,63719,2014-01-06,2014-01-13
20061,63720,2014-01-06,2014-01-13
20062,63721,2014-01-06,2014-01-13
20063,63722,2014-01-06,2014-01-13
20064,63723,2014-01-06,2014-01-13
20065,63724,2014-01-06,2014-01-13
20066,63725,2014-01-06,2014-01-13
20067,63726,2014-01-06,2014-01-13
20068,63727,2014-01-06,2014-01-13
20069,63728,2014-01-06,2014-01-13
20070,63729,2014-01-06,2014-01-13
20071,63730,2014-01-06,2014-01-13
20072,63731,2014-01-06,2014-01-13
20073,63732,2014-01-06,2014-01-13
20074,63733,2014-01-06,2014-01-13
20075,63734,2014-01-06,2014-01-13
20076,63735,2014-01-06,2014-01-13
20077,63736,2014-01-06,2014-01-13
20078,63737,2014-01-06,2014-01-13
20079,63738,2014-01-06,2014-01-13
20080,63739,2014-01-06,2014-01-13
20081,63740,2014-01-06,2014-01-13
20082,63741,2014-01-06,2014-01-13
20083,63742,2014-01-06,2014-01-13
20084,63743,2014-01-06,2014-01-13
20085,63744,2014-01-06,2014-01-13
20086,63745,2014-01-06,2014-01-13
20087,63746,2014-01-06,2014-01-13
20088,63747,2014-01-06,2014-01-13
20089,63748,2014-01-06,2014-01-13
20090,63749,2014-01-06,2014-01-13
20091,63750,2014-01-06,2014-01-13
20092,63751,2014-01-06,2014-01-13
20093,63752,2014-01-06,2014-01-13
20094,63753,2014-01-06,2014-01-13
20095,63754,2014-01-06,2014-01-13
20096,63755,2014-01-06,2014-01-13
20097,63756,2014-01-06,2014-01-13
20098,63757,2014-01-07,2014-01-14
20099,63758,2014-01-07,2014-01-14
